Name of the table	ORPHA number	Disease label	MIM code
PatRef	2536	Microcornea - glaucoma - absent frontal sinuses	156700
PatRef	2543	Microphthalmia - cataract	156850
PatRef	2543	Microphthalmia - cataract	212550
PatRef	2543	Microphthalmia - cataract	302300
PatRef	2543	Microphthalmia - cataract	610426
PatRef	2549	Microsomia hemifacial - radial defects	141400
PatRef	2551	Microspherophakia - metaphyseal dysplasia	157151
PatRef	2554	Ear-patella-short stature syndrome	224690
PatRef	2556	MIDAS syndrome	309801
PatRef	2557	Mietens syndrome	249600
PatRef	2561	Ackerman syndrome	200970
PatRef	2563	MOMO syndrome	157980
PatRef	2564	Monodactyly tetramelic	187510
PatRef	2565	Mononen-Karnes-Senac syndrome	301940
PatRef	2569	Moore-Federman syndrome	127200
PatRef	2570	Morse-Rawnsley-Sargent syndrome	306990
PatRef	2571	X-linked immunoneurologic disorder	300076
PatRef	2572	Spastic ataxia - corneal dystrophy	271320
PatRef	2573	Moyamoya disease	252350
PatRef	2573	Moyamoya disease	607151
PatRef	2573	Moyamoya disease	608796
PatRef	2574	Moynahan syndrome	203600
PatRef	575	Muckle-Wells syndrome	191900
PatRef	2576	MULIBREY nanism	253250
PatRef	2578	MURCS association	601076
PatRef	2579	Muscular atrophy - ataxia - retinitis pigmentosa - diabetes mellitus	158500
PatRef	2585	Myelocerebellar disorder	159550
PatRef	2588	Myhre syndrome	139210
PatRef	2589	Myoclonus - cerebellar ataxia - deafness	159800
PatRef	2590	Hereditary myoclonus - progressive distal muscular atrophy	159950
PatRef	2593	Tubular aggregate myopathy	160565
PatRef	1359	Carney complex	160980
PatRef	1359	Carney complex	605244
PatRef	1359	Carney complex	608837
PatRef	2608	N syndrome	310465
PatRef	2613	Nail patella-like - renal disease	256020
PatRef	2616	3M syndrome	273750
PatRef	2616	3M syndrome	612921
PatRef	2617	Bird headed-dwarfism, Montreal type	210700
PatRef	2623	Geleophysic dwarfism	231050
PatRef	2631	Mesomelic dwarfism - cleft palate - camptodactyly	249710
PatRef	2632	Langer mesomelic dysplasia	249700
PatRef	2633	Mesomelic dwarfism, Nievergelt type	163400
PatRef	2634	Mesomelic dwarfism, Reinhardt-Pfeiffer type	191400
PatRef	2639	Fibular aplasia - complex brachydactyly	228900
PatRef	2641	Micromelic dwarfism, Fryns type	601096
PatRef	2643	Microcephalic - primordial dwarfism, Toriello type	251190
PatRef	2636	Microcephalic osteodysplastic primordial dwarfism types 1 and 3	210710
PatRef	2636	Microcephalic osteodysplastic primordial dwarfism types 1 and 3	210730
PatRef	2645	Osteoglophonic dwarfism	166250
PatRef	2646	Parastremmatic dwarfism	168400
PatRef	2650	Dwarfism - intellectual deficit - eye abnormality	223540
PatRef	2654	Dwarfism syndesmodysplasic	272450
PatRef	2658	Hyperostotic dwarfism, Lenz-Majewski type	151050
PatRef	2661	Dwarfism - tall vertebrae	126950
PatRef	2662	Nasodigitoacoustic syndrome	255980
PatRef	2663	Nathalie syndrome	255990
PatRef	2668	Nephropathy - deafness - hyperparathyroidism	256120
PatRef	2669	Nephrosis - deafness - urinary tract - digital malformations	256200
PatRef	2670	Pierson syndrome	609049
PatRef	1475	Papillo-renal syndrome	120330
PatRef	2671	Neu-Laxova syndrome	256520
PatRef	2672	Neuhauser-Eichner-Opitz syndrome	130950
PatRef	2673	Neurofaciodigitorenal syndrome	256690
PatRef	2674	Cyprus facial-neuromusculoskeletal syndrome	123853
PatRef	2678	Neurofibromatosis type 6	114030
PatRef	2683	Sensory neuropathy - spastic paraplegia	256840
PatRef	2691	Nevo syndrome	601451
PatRef	2694	Epidermal nevus - vitamin D resistant rickets	162900
PatRef	2695	Bifid nose	109740
PatRef	2695	Bifid nose	210400
PatRef	2697	Arthrogryposis - renal dysfunction - cholestasis	208085
PatRef	2697	Arthrogryposis - renal dysfunction - cholestasis	613404
PatRef	2698	Knuckle pods - leuconychia - sensorineural deafness	149200
PatRef	2699	Median nodule of the upper lip	151630
PatRef	2701	Noonan-like syndrome with loose anagen hair	607721
PatRef	2704	Ochoa syndrome	236730
PatRef	2707	Oculocerebrofacial syndrome, Kaufman type	244450
PatRef	2709	Oculodental syndrome, Rutherfurd type	180900
PatRef	2710	Oculodentodigital dysplasia	164200
PatRef	2710	Oculodentodigital dysplasia	257850
PatRef	2712	Oculofaciocardiodental syndrome	300166
PatRef	2713	Oculoosteocutaneous syndrome	211370
PatRef	2714	Oculo-palato-cerebral syndrome	257910
PatRef	2715	Oculo-reno-cerebellar syndrome	257970
PatRef	2717	Oculotrichoanal syndrome	248450
PatRef	2718	Oculotrichodysplasia	257960
PatRef	2719	Oculocerebral hypopigmentation syndrome, Cross type	257800
PatRef	2720	Oculocerebral hypopigmentation syndrome, Preus type	257790
PatRef	2721	Odonto-onycho-dermal dysplasia	257980
PatRef	2723	Odontotrichomelic syndrome	273400
PatRef	2724	Odontomatosis - aortae esophagus stenosis	164330
PatRef	2725	Eye defects - arachnodactyly - cardiopathy	609465
PatRef	2728	Ohdo blepharophimosis syndrome	249620
PatRef	2730	Tetramelic oligodactyly postaxial	176240
PatRef	2731	Taurodontia - absent teeth - sparse hair	272980
PatRef	2736	Lethal omphalocele-cleft palate syndrome	258320
PatRef	661	Ondine syndrome	209880
PatRef	2739	Onycho-tricho-dysplasia - neutropenia	258360
PatRef	2741	Ophthalmomandibulomelic dysplasia	164900
PatRef	2743	Ophthalmoplegia - intellectual deficit - lingua scrotalis	165150
PatRef	2750	Oral-facial-digital syndrome type 1	311200
PatRef	2751	Oral-facial-digital syndrome type 2	252100
PatRef	2752	Oral-facial-digital syndrome type 3	258850
PatRef	2753	Oral-facial-digital syndrome type 4	258860
PatRef	2754	Joubert syndrome with orofaciodigital defect	277170
PatRef	2755	Oral-facial-digital syndrome type 8	300484
PatRef	2760	OSLAM syndrome	165660
PatRef	2762	Familial ectopic ossification	166350
PatRef	2763	Osteocraniostenosis	602361
PatRef	2765	Hypertrichotic osteochondrodysplasia	239850
PatRef	2767	Carpotarsal osteochondromatosis	127820
PatRef	2768	Blount disease	188700
PatRef	2768	Blount disease	259200
PatRef	2769	Familial osteodysplasia, Anderson type	259250
PatRef	2770	Polycystic lipomembranous osteodysplasia - sclerosing leukoencephalopathy	221770
PatRef	2774	Multicentric osteolysis - nephropathy	166300
PatRef	2776	Autosomal recessive distal osteolysis syndrome	259610
PatRef	2777	Osteomesopyknosis	166450
PatRef	2779	Osteopathia striata - pigmentary dermopathy - white forelock	311280
PatRef	2780	Osteopathia striata - cranial sclerosis	300373
PatRef	667	Autosomal recessive malignant osteopetrosis	259700
PatRef	667	Autosomal recessive malignant osteopetrosis	259710
PatRef	667	Autosomal recessive malignant osteopetrosis	259720
PatRef	667	Autosomal recessive malignant osteopetrosis	611490
PatRef	2783	Autosomal dominant osteopetrosis type 1	607634
PatRef	1306	Buschke-Ollendorff syndrome	166700
PatRef	2786	Osteoporosis-oculocutaneous-hypopigmentation syndrome	601220
PatRef	2788	Osteoporosis - pseudoglioma	259770
PatRef	2789	Osteosclerosis abnormalities of nervous system and meninge	130720
PatRef	2790	Autosomal dominant osteosclerosis, Worth type	144750
PatRef	2791	Otodental syndrome	166750
PatRef	2792	Otofaciocervical syndrome	166780
PatRef	2793	Oto-onycho-peroneal syndrome	259780
PatRef	2796	Pachydermoperiostosis	167100
PatRef	2798	Pachygyria - intellectual deficit - epilepsy	600176
PatRef	2802	X-linked sideroblastic anemia - ataxia	301310
PatRef	2804	W syndrome	311450
PatRef	2805	Partial pancreas agenesis	167755
PatRef	2805	Partial pancreas agenesis	260370
PatRef	675	Annular pancreas	167750
PatRef	2807	Papilloma of choroid plexus	260500
PatRef	678	Papillon-Lefevre syndrome	245000
PatRef	2808	Laryngeal abductor paralysis	150260
PatRef	2809	Familial recurrent peripheral facial palsy	134200
PatRef	2812	Parana hard-skin syndrome	260530
PatRef	2815	Spastic paraparesis - deafness	312910
PatRef	2823	Paraplegia - brachydactyly - cone-shaped epiphysis	270710
PatRef	2816	Diomedi-Bernardi-Placidi syndrome	182610
PatRef	2818	Spastic paraplegia - glaucoma - intellectual deficit	270850
PatRef	2820	Spastic paraplegia - nephritis - deafness	182690
PatRef	2821	Spastic paraplegia - neuropathy - poikiloderma	182815
PatRef	2822	Autosomal recessive spastic paraplegia type 11	604360
PatRef	2825	PARC syndrome	600331
PatRef	2826	Spastic paraplegia - precocious puberty	182820
PatRef	2829	Partington-Anderson syndrome	260555
PatRef	2832	Short tarsus - absence of lower eyelashes	600269
PatRef	2833	Stiff skin syndrome	184900
PatRef	2834	Wrinkly skin syndrome	278250
PatRef	2835	Pectus excavatum - macrocephaly - dysplastic nails	600399
PatRef	2836	PEHO syndrome	260565
PatRef	2837	Pellagra-like skin rash - neurological manifestations	260650
PatRef	2839	Pelvis-shoulder dysplasia	169550
PatRef	2848	Pericarditis - arthropathy - camptodactyly	208250
PatRef	2850	Alopecia-intellectual deficit syndrome	203650
PatRef	2850	Alopecia-intellectual deficit syndrome	610422
PatRef	2853	Serpentine fibula - polycystic kidneys	600330
PatRef	2854	Fuhrmann syndrome	228930
PatRef	2855	Perrault syndrome	233400
PatRef	708	Peters anomaly	604229
PatRef	2863	Short stature - wormian bones - dextrocardia	185120
PatRef	2867	Short stature, Brussels type	601350
PatRef	2868	Short stature - valvular heart disease - characteristic facies	126190
PatRef	2871	Pfeiffer-Palm-Teller syndrome	261560
PatRef	2872	Cardiocranial syndrome, Pfeiffer type	218450
PatRef	2876	Phaver syndrome	261575
PatRef	2878	Phocomelia - ectrodactyly - deafness - sinus arrhythmia	171480
PatRef	2879	Phocomelia, Schinzel type	276820
PatRef	2881	Cutaneous photosensitivity - lethal colitis	219095
PatRef	2884	Piebaldism	172800
PatRef	2885	Piebald trait - neurologic defects	172850
PatRef	2886	TARP syndrome	311900
PatRef	2888	Pierre Robin syndrome - faciodigital anomaly	311895
PatRef	2889	Pili torti	261900
PatRef	2891	Pili torti - developmental delay - neurological abnormalities	261990
PatRef	2892	Pilodental dysplasia - refractive errors	262020
PatRef	2896	Pitt-Hopkins syndrome	610954
PatRef	2899	Platyspondyly - amelogenesis imperfecta	601216
PatRef	2900	Leri pleonosteosis	151200
PatRef	2907	Hereditary acrokeratotic poikiloderma, Weary type	173650
PatRef	2911	Poland syndrome	173800
PatRef	2916	Polydactyly postaxial - dental and vertebral anomalies	263540
PatRef	2917	Polydactyly-myopia syndrome	174310
PatRef	2918	Postaxial polydactyly	174200
PatRef	2918	Postaxial polydactyly	263450
PatRef	2918	Postaxial polydactyly	602085
PatRef	2918	Postaxial polydactyly	603596
PatRef	2918	Postaxial polydactyly	607324
PatRef	2918	Postaxial polydactyly	608562
PatRef	2919	Oral-facial-digital syndrome type 5	174300
PatRef	2920	Oliver syndrome	258200
PatRef	2922	Preaxial polydactyly	174400
PatRef	2922	Preaxial polydactyly	174500
PatRef	2922	Preaxial polydactyly	174600
PatRef	2922	Preaxial polydactyly	174700
PatRef	2922	Preaxial polydactyly	601759
PatRef	2924	Polycystic liver disease	174050
PatRef	2926	Polyneuropathy - hand defect	207740
PatRef	2930	Cronkhite-Canada syndrome	175500
PatRef	2934	Polysyndactyly - cardiac malformation	263630
PatRef	2935	Crossed polysyndactyly	175690
PatRef	2940	Porencephaly	175780
PatRef	2941	Porencephaly - cerebellar hypoplasia - internal malformations	601322
PatRef	1848	Bilateral renal agenesis	191830
PatRef	2946	Brachydactyly - long thumb	112430
PatRef	2947	Triphalangeal thumbs - brachyectrodactyly	190680
PatRef	2950	Triphalangeal thumb-polysyndactyly syndrome	174500
PatRef	2951	Thumb absent - short stature - immune deficiency	274190
PatRef	2952	Adducted thumbs - arthrogryposis, Christian type	201550
PatRef	2957	Preaxial deficiency - postaxial polydactyly - hypospadias	176305
PatRef	2958	Intellectual deficit, X-linked - dysmorphism - cerebral atrophy	309610
PatRef	740	Progeria	176670
PatRef	2959	Progeria - short stature - pigmented nevi	176690
PatRef	2962	De Barsy syndrome	219150
PatRef	2964	Autosomal dominant prognathism	176700
PatRef	2969	Proteus-like syndrome - intellectual deficit - eye defects	158350
PatRef	750	Pseudoachondroplasia	177170
PatRef	2972	Noneruption of teeth - maxillary hypoplasia - genu valgum	273050
PatRef	2975	46,XX disorder of sex development - skeletal anomalies	264270
PatRef	2976	Pseudoleprechaunism syndrome, Patterson type	169170
PatRef	2978	Chronic idiopathic intestinal pseudo-obstruction	243180
PatRef	2978	Chronic idiopathic intestinal pseudo-obstruction	300048
PatRef	2978	Chronic idiopathic intestinal pseudo-obstruction	609629
PatRef	2980	Pseudopapilledema - blepharophimosis - hand anomalies	264475
PatRef	2985	Pseudoprogeria syndrome	200130
PatRef	2987	Antecubital pterygium syndrome	178200
PatRef	2988	Pterygium colli - intellectual deficit - digital anomalies	600159
PatRef	2989	Pterygium of the conjunctiva, familial form	178000
PatRef	2990	Autosomal recessive multiple pterygium syndrome	265000
PatRef	2997	Ptosis - vocal cord paralysis	193240
PatRef	2998	Ptosis - strabismus - rectus abdominis diastasis	265050
PatRef	2999	Ptosis - strabismus - ectopic pupils	178330
PatRef	3003	Pyknoachondrogenesis	265880
PatRef	3005	Pyle disease	265900
PatRef	3010	Qazi-Markouizos syndrome	600096
PatRef	3011	Spastic quadriplegia - retinitis pigmentosa - intellectual deficit	270950
PatRef	769	Rabson-Mendenhall syndrome	262190
PatRef	3015	Radio-renal syndrome	179280
PatRef	3016	Radius absent - anogenital anomalies	312190
PatRef	1832	Lethal osteosclerotic bone dysplasia	259775
PatRef	3018	Rambaud-Galian syndrome	277175
PatRef	3019	Ramon syndrome	266270
PatRef	3021	RAPADILINO syndrome	266280
PatRef	3022	Rapp-Hodgkin syndrome	129400
PatRef	3023	Rasmussen-Johnsen-Thomsen syndrome	133705
PatRef	3026	Radial ray hypoplasia - choanal atresia	179270
PatRef	3032	Renal-hepatic-pancreatic dysplasia - Dandy-Walker cysts	208540
PatRef	3033	Renal tubular dysgenesis	267430
PatRef	3034	Delayed membranous cranial ossification	155980
PatRef	3035	Growth delay - hydrocephaly - lung hypoplasia	236640
PatRef	3038	Delayed speech - facial asymetry - strabismus - ear lobe creases	182875
PatRef	3041	Intellectual deficit - balding - patella luxation - acromicria	181515
PatRef	3042	Intellectual deficit - cataracts - calcified pinnae - myopathy	259050
PatRef	3044	Intellectual deficit - dysmorphism - hypogonadism - diabetes mellitus	249599
PatRef	3047	Young-Simpson syndrome	603736
PatRef	3052	Intellectual deficit, X-linked - seizures - psoriasis	309480
PatRef	3056	Intellectual deficit, X-linked, Brooks type	300612
PatRef	3057	Monoamine oxidase-A deficiency	300615
PatRef	3063	Intellectual deficit, X-linked, Snyder type	309583
PatRef	3068	Intellectual deficit - myopathy - short stature - endocrine defect	253320
PatRef	3077	Intellectual deficit, X-linked - psychosis - macroorchidism	300055
PatRef	3078	Severe X-linked intellectual deficit, Gustavson type	309555
PatRef	3079	Intellectual deficit, Buenos-Aires type	249630
PatRef	3080	Intellectual deficit, Wolff type	277990
PatRef	3086	Dominant vitreoretinochoroidopathy	193220
PatRef	3087	Retinohepatoendocrinologic syndrome	268040
PatRef	3088	Retinopathy - anemia- central nervous system anomalies	268130
PatRef	3090	Congenital pulmonary venous return anomaly	106700
PatRef	3097	Meacham syndrome	608978
PatRef	3098	Rhizomelic syndrome	268250
PatRef	3101	Richieri Costa-da Silva syndrome	255710
PatRef	3102	Richieri Costa-Pereira syndrome	268305
PatRef	3104	Robin sequence - oligodactyly	172880
PatRef	3106	Robinow-Sorauf syndrome	180750
PatRef	3109	Mayer-Rokitansky-Küster-Hauser syndrome	277000
PatRef	3110	Rombo syndrome	180730
PatRef	2909	Rothmund-Thomson syndrome	268400
PatRef	3112	Patella aplasia - coxa vara - tarsal synostosis	168850
PatRef	3115	Roussy-Levy syndrome	180800
PatRef	3118	Rudiger syndrome	268650
PatRef	3121	Ruvalcaba syndrome	180870
PatRef	3122	Sinus node disease - myopia	182190
PatRef	3123	Brittle hair syndrome, Sabinas type	211390
PatRef	3128	Sakati-Nyhan syndrome	101120
PatRef	3130	Satoyoshi syndrome	600705
PatRef	3132	Say-Barber-Miller syndrome	251240
PatRef	3133	Say-Field-Coldwell syndrome	190650
PatRef	3134	SCARF syndrome	312830
PatRef	798	Midface retraction syndrome, Schinzel-Giedion type	269150
PatRef	3138	Ulnar-mammary syndrome	181450
PatRef	3143	Autoimmune polyendocrinopathy type 2	269200
PatRef	3144	Schneckenbecken dysplasia	269250
PatRef	3145	Nephrogenic diabetes insipidus - intracranial calcification	221995
PatRef	3152	Sclerosteosis	269500
PatRef	3153	Adolescent idiopathic scoliosis	181800
PatRef	3153	Adolescent idiopathic scoliosis	607354
PatRef	3153	Adolescent idiopathic scoliosis	612238
PatRef	3153	Adolescent idiopathic scoliosis	612239
PatRef	647	Nijmegen breakage syndrome	251260
PatRef	3156	Senior-Loken syndrome	266900
PatRef	3156	Senior-Loken syndrome	606995
PatRef	3156	Senior-Loken syndrome	606996
PatRef	3156	Senior-Loken syndrome	609254
PatRef	3156	Senior-Loken syndrome	610189
PatRef	3157	Septo-optic dysplasia	182230
PatRef	1479	Atrial septal defect - atrioventricular conduction defects	108900
PatRef	3163	SHORT syndrome	269880
PatRef	3164	Omphalocele syndrome, Shprintzen-Goldberg type	182210
PatRef	3168	Sillence syndrome	113450
PatRef	3172	Eyebrow duplication - syndactyly	227210
PatRef	3177	Corneal-cerebellar syndrome	271310
PatRef	3180	Spondylocamptodactyly syndrome	600000
PatRef	1797	Autosomal dominant spondylocostal dysostosis	122600
PatRef	1855	Spondyloenchondrodysplasia	271550
PatRef	1856	Spondyloperipheral dysplasia - short ulna	271700
PatRef	3181	Sprengel deformity	184400
PatRef	3184	Steatocystoma multiplex - natal teeth	184510
PatRef	3186	Holoprosencephaly - radial heart renal anomalies	184705
PatRef	3191	Subaortic stenosis - short stature	271960
PatRef	3193	Supravalvular aortic stenosis	185500
PatRef	3194	Stern-Lubinsky-Durrie syndrome	122440
PatRef	3197	Hereditary hyperekplexia	149400
PatRef	3199	Stimmler syndrome	202900
PatRef	3201	Ventricular extrasystoles - perodactyly - Robin sequence	192445
PatRef	3210	Summitt syndrome	272350
PatRef	3212	Deafness-optic atrophy syndrome	125250
PatRef	3213	Deafness - opticoacoustic nerve atrophy - dementia	311150
PatRef	3214	Deaf blind hypopigmentation syndrome, Yemenite type	601706
PatRef	3217	Deafness - small bowel diverticulosis - neuropathy	221400
PatRef	3218	Deafness - epiphyseal dysplasia - short stature	601351
PatRef	3219	Deafness - skeletal dysplasia - lip granuloma	229120
